SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   1     Table Repository                              Time : 11:05:41

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 |   3|Cabang              |      4|      2|  10|CABANG      |INVENTORY       |
   Page : 260     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key1                |Unique    |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key2                |Unique    |  2 ARTICLE#            |  15|Ascending  |
|   |                    |          |  1 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 331 : Temp Sales Dtl         Length :   166

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit  |   0|Numeric  |3P0A               |                |
|   2|Sales Trans#        |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   3|Qty Sales           |   0|Numeric  |N9.2CP Z A         |                |
|   4|UOM                 |   0|Alpha    |U5A                |                |
|   5|Article             |   0|Alpha    |U20A               |                |
|   6|Size                |   0|Alpha    |U40A               |                |
|   7|Unit Price          |   0|Numeric  |N12.2CP Z A        |                |
|   8|%Disc1              |   0|Numeric  |3.2                |                |
|   9|%Disc2              |   0|Numeric  |3.2                |                |
|  10|Total Discount /UOM |   0|Numeric  |N12.2CP Z A        |                |
|  11|Net Unit Price      |   0|Numeric  |N12.2CP Z A        |                |
|  12|Sales Bfr PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  13|Total PPN Out       |   0|Numeric  |N12.2CP Z A        |                |
|  14|Sales Aft PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  15|Bruto               |   0|Numeric  |N12.2CP Z A        |                |
|  16|Date                |   0|Date     |DD/MM/YYYYA        |                |
|  17|Time                |   0|Time     |HH:MM:SS           |                |
|  18|Count               |   0|Numeric  |4                  |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Trans#        |  13|Ascending  |
|   |                    |          |  5 Article             |  20|Ascending  |
|   |                    |          |  6 Size                |  40|Ascending  |
|   |                    |          |  7 Unit Price          |   8|Ascending  |
|   |                    |          | 10 Total Discount /UOM |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key2                |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Trans#        |  13|Ascending  |
|   |                    |          | 16 Date                |   8|Ascending  |
|   |                    |          | 17 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key3                |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Trans#        |  13|Ascending  |
|   |                    |          | 18 Count               |   2|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+




SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 261     Table Repository                              Time : 11:05:43

 Table 332 : Temp Article           Length :   115

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit (|   0|Numeric  |3P0A               |                |
|   2|Sales Trans# (Art)  |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   3|Article (Art)       |   0|Alpha    |U15A               |                |
|   4|UOM                 |   0|Alpha    |U5A                |                |
|   5|Qty Sales (Art)     |   0|Numeric  |N9.2CP Z A         |                |
|   6|Unit Price (Art)    |   0|Numeric  |N12.2CP Z A        |                |
|   7|%Disc1 (Art)        |   0|Numeric  |3.2                |                |
|   8|%Disc2 (Art)        |   0|Numeric  |3.2                |                |
|   9|Total Discount /UOM |   0|Numeric  |N12.2CP Z A        |                |
|  10|Net Unit Price (Art)|   0|Numeric  |N12.2CP Z A        |                |
|  11|Sales Bfr PPN (ori )|   0|Numeric  |N12.2CP Z A        |                |
|  12|sales Bfr PPN (round|   0|Numeric  |N12.2CP Z A        |                |
|  13|Total PPN Out (Art) |   0|Numeric  |N12.2CP Z A        |                |
|  14|Sales Aft PPN (Art) |   0|Numeric  |N12.2CP Z A        |                |
|  15|Bruto (Art)         |   0|Numeric  |N12.2CP Z A        |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit (|   2|Ascending  |
|   |                    |          |  2 Sales Trans# (Art)  |  13|Ascending  |
|   |                    |          |  3 Article (Art)       |  15|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 333 : Temp Tipe Customer     Length :     2

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Type                |   0|Alpha    |U2A                |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key1                |Unique    |  1 Type                |   2|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 334 : TempSales Dtl          Length :   226

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit  |   0|Numeric  |3P0A               |                |
|   2|Sales Date          |   0|Date     |DD/MM/YYYYA        |                |
|   3|Sales Trans#        |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   4|SO NO               |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   5|Product Type        |   0|Alpha    |UA                 |1-9             |
|   6|New Item#           |   0|Alpha    |U8A                |                |
|   7|Product Code        |   0|Alpha    |U15A               |                |
|   8|Type                |   0|Alpha    |UA                 | ,1=Additional,2|
|    |                    |    |         |                   |=Additional,3=Ad|
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 262     Table Repository                              Time : 11:05:43

 Table 334 : TempSales Dtl          Length :   226

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|    |                    |    |         |                   |ditional,4=Addit|
|    |                    |    |         |                   |ional,5=Addition|
|    |                    |    |         |                   |al,6=Additional,|
|    |                    |    |         |                   |7=Additional,8=A|
|    |                    |    |         |                   |dditional,9=Addi|
|    |                    |    |         |                   |tional,A==Additi|
|    |                    |    |         |                   |onal,Bonus      |
|   9|%Komisi             |   0|Numeric  |2.2CP Z A          |                |
|  10|Qty Order           |   0|Numeric  |N9.2CP Z A         |                |
|  11|Qty Sales           |   0|Numeric  |N9.2CP Z A         |                |
|  12|Qty Refund On Sales |   0|Numeric  |N9.2CP Z A         |                |
|  13|UOM                 |   0|Alpha    |U5A                |                |
|  14|Stock Location      |   0|Alpha    |U5A                |                |
|  15|Unit Price          |   0|Numeric  |N12.2CP Z A        |                |
|  16|Disc1 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  17|Disc1Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  18|Disc2 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  19|Disc2Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  20|Total Discount /UOM |   0|Numeric  |N12.2CP Z A        |                |
|  21|Open Discount       |   0|Alpha    |UA                 |                |
|  22|Net Unit Price      |   0|Numeric  |N12.2CP Z A        |                |
|  23|Sales Bfr PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  24|Total PPN Out       |   0|Numeric  |N12.2CP Z A        |                |
|  25|Sales Aft PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  26|Komisi Barang       |   0|Numeric  |N12.2CP Z A        |                |
|  27|Jumlah HPP          |   0|Numeric  |N12.2CP Z A        |                |
|  28|Processed To HO     |   0|Logical  |5                  |                |
|  29|Status Detail       |   0|Alpha    |UA                 | ,Closed        |
|  30|Customer ID         |   0|Alpha    |U10A               |                |
|  31|Additional Cost 1/UO|   0|Numeric  |4.2CA              |                |
|  32|Additional Cost 2/UO|   0|Numeric  |4.2CA              |                |
|  33|Additional Cost 3/UO|   0|Numeric  |4.2CA              |                |
|  34|User                |   0|Alpha    |U10A               |                |
|  35|Date                |   0|Date     |DD/MM/YYYYA        |                |
|  36|Time                |   0|Time     |HH:MM:SSA          |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          | 16 Disc1 % /UOM        |   4|Ascending  |
|   |                    |          |  4 SO NO               |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 263     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key03               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  4|Key04               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 28 Processed To HO     |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  5|Key05               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  6|Key06               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 30 Customer ID         |  10|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  7|Key07 LOKASI        |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  8|Key08               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  9|Key09               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  7 Product Code        |  15|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 10|Key10               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  4 SO NO               |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 11|Key11               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+





SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 264     Table Repository                              Time : 11:05:43

 Table 335 : Temp2Sales Dtl         Length :   226

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit  |   0|Numeric  |3P0A               |                |
|   2|Sales Date          |   0|Date     |DD/MM/YYYYA        |                |
|   3|Sales Trans#        |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   4|SO NO               |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   5|Product Type        |   0|Alpha    |UA                 |1-9             |
|   6|New Item#           |   0|Alpha    |U8A                |                |
|   7|Product Code        |   0|Alpha    |U15A               |                |
|   8|Type                |   0|Alpha    |UA                 | ,1=Additional,2|
|    |                    |    |         |                   |=Additional,3=Ad|
|    |                    |    |         |                   |ditional,4=Addit|
|    |                    |    |         |                   |ional,5=Addition|
|    |                    |    |         |                   |al,6=Additional,|
|    |                    |    |         |                   |7=Additional,8=A|
|    |                    |    |         |                   |dditional,9=Addi|
|    |                    |    |         |                   |tional,A==Additi|
|    |                    |    |         |                   |onal,Bonus      |
|   9|%Komisi             |   0|Numeric  |2.2CP Z A          |                |
|  10|Qty Order           |   0|Numeric  |N9.2CP Z A         |                |
|  11|Qty Sales           |   0|Numeric  |N9.2CP Z A         |                |
|  12|Qty Refund On Sales |   0|Numeric  |N9.2CP Z A         |                |
|  13|UOM                 |   0|Alpha    |U5A                |                |
|  14|Stock Location      |   0|Alpha    |U5A                |                |
|  15|Unit Price          |   0|Numeric  |N12.2CP Z A        |                |
|  16|Disc1 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  17|Disc1Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  18|Disc2 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  19|Disc2Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  20|Total Discount /UOM |   0|Numeric  |N12.2CP Z A        |                |
|  21|Open Discount       |   0|Alpha    |UA                 |                |
|  22|Net Unit Price      |   0|Numeric  |N12.2CP Z A        |                |
|  23|Sales Bfr PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  24|Total PPN Out       |   0|Numeric  |N12.2CP Z A        |                |
|  25|Sales Aft PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  26|Komisi Barang       |   0|Numeric  |N12.2CP Z A        |                |
|  27|Jumlah HPP          |   0|Numeric  |N12.2CP Z A        |                |
|  28|Processed To HO     |   0|Logical  |5                  |                |
|  29|Status Detail       |   0|Alpha    |UA                 | ,Closed        |
|  30|Customer ID         |   0|Alpha    |U10A               |                |
|  31|Additional Cost 1/UO|   0|Numeric  |4.2CA              |                |
|  32|Additional Cost 2/UO|   0|Numeric  |4.2CA              |                |
|  33|Additional Cost 3/UO|   0|Numeric  |4.2CA              |                |
|  34|User                |   0|Alpha    |U10A               |                |
|  35|Date                |   0|Date     |DD/MM/YYYYA        |                |
|  36|Time                |   0|Time     |HH:MM:SSA          |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
+---+--------------------+----------+------------------------+----+-----------+

SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 265     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  4 SO NO               |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          | 16 Disc1 % /UOM        |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key03               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  4|Key04               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 28 Processed To HO     |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  5|Key05               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  6|Key06               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 30 Customer ID         |  10|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  7|Key07 LOKASI        |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  8|Key08               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  9|Key09               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  7 Product Code        |  15|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 10|Key10               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  4 SO NO               |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 266     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
+---+--------------------+----------+------------------------+----+-----------+
| 11|Key11               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 336 : TempSales Dtl          Length :   234

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Store Code 3 Digit  |   0|Numeric  |3P0A               |                |
|   2|Sales Date          |   0|Date     |DD/MM/YYYYA        |                |
|   3|Sales Trans#        |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   4|SO NO               |   0|Alpha    |XXX.XXXX.XX.XXXXA  |                |
|   5|Product Type        |   0|Alpha    |UA                 |1-9             |
|   6|New Item#           |   0|Alpha    |U8A                |                |
|   7|Product Code        |   0|Alpha    |U15A               |                |
|   8|Type                |   0|Alpha    |UA                 | ,1=Additional,2|
|    |                    |    |         |                   |=Additional,3=Ad|
|    |                    |    |         |                   |ditional,4=Addit|
|    |                    |    |         |                   |ional,5=Addition|
|    |                    |    |         |                   |al,6=Additional,|
|    |                    |    |         |                   |7=Additional,8=A|
|    |                    |    |         |                   |dditional,9=Addi|
|    |                    |    |         |                   |tional,A==Additi|
|    |                    |    |         |                   |onal,Bonus      |
|   9|%Komisi             |   0|Numeric  |2.2CP Z A          |                |
|  10|Qty Order           |   0|Numeric  |N9.2CP Z A         |                |
|  11|Qty Sales           |   0|Numeric  |N9.2CP Z A         |                |
|  12|Qty Refund On Sales |   0|Numeric  |N9.2CP Z A         |                |
|  13|UOM                 |   0|Alpha    |U5A                |                |
|  14|Stock Location      |   0|Alpha    |U5A                |                |
|  15|Unit Price          |   0|Numeric  |N12.2CP Z A        |                |
|  16|Disc1 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  17|Disc1Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  18|Disc2 % /UOM        |   0|Numeric  |2.3CP Z A          |                |
|  19|Disc2Amt /UOM       |   0|Numeric  |N12.2CP Z A        |                |
|  20|Total Discount /UOM |   0|Numeric  |N12.2CP Z A        |                |
|  21|Open Discount       |   0|Alpha    |UA                 |                |
|  22|Net Unit Price      |   0|Numeric  |N12.2CP Z A        |                |
|  23|Sales Bfr PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  24|Total PPN Out       |   0|Numeric  |N12.2CP Z A        |                |
|  25|Sales Aft PPN       |   0|Numeric  |N12.2CP Z A        |                |
|  26|Komisi Barang       |   0|Numeric  |N12.2CP Z A        |                |
|  27|Jumlah HPP          |   0|Numeric  |N12.2CP Z A        |                |
|  28|Processed To HO     |   0|Logical  |5                  |                |
|  29|Status Detail       |   0|Alpha    |UA                 | ,Closed        |
|  30|Customer ID         |   0|Alpha    |U10A               |                |
|  31|Additional Cost 1/UO|   0|Numeric  |4.2CA              |                |
|  32|Additional Cost 2/UO|   0|Numeric  |4.2CA              |                |
+----+--------------------+----+---------+-------------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 267     Table Repository                              Time : 11:05:43

 Table 336 : TempSales Dtl          Length :   234

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|  33|Additional Cost 3/UO|   0|Numeric  |4.2CA              |                |
|  34|User                |   0|Alpha    |U10A               |                |
|  35|Date                |   0|Date     |DD/MM/YYYYA        |                |
|  36|Time                |   0|Time     |HH:MM:SSA          |                |
|  37|Gross               |   0|Numeric  |N12.2CP Z A        |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          | 16 Disc1 % /UOM        |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key03               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  4|Key04               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 28 Processed To HO     |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  5|Key05               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  6|Key06               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 30 Customer ID         |  10|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          | 13 UOM                 |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  7|Key07 LOKASI        |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
|  8|Key08               |Non-unique| 29 Status Detail       |   1|Ascending  |
|   |                    |          |  2 Sales Date          |   4|Descending |
+---+--------------------+----------+------------------------+----+-----------+
SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 268     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
+---+--------------------+----------+------------------------+----+-----------+
|  9|Key09               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
|   |                    |          |  7 Product Code        |  15|Ascending  |
|   |                    |          | 36 Time                |   4|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 10|Key10               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          |  4 SO NO               |  13|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  8 Type                |   1|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
| 11|Key11               |Non-unique|  1 Store Code 3 Digit  |   2|Ascending  |
|   |                    |          | 14 Stock Location      |   5|Ascending  |
|   |                    |          |  6 New Item#           |   8|Ascending  |
|   |                    |          |  3 Sales Trans#        |  13|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 337 : Customer Temporary     Length :    88

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Customer Code#      |   0|Alpha    |U10A               |                |
|   2|Nama                |   0|Alpha    |U40A               |                |
|   3|Induk Company       |   0|Alpha    |U10A               |                |
|   4|Cek List            |   0|Logical  |5                  |                |
|   5|User_crt            |   0|Alpha    |U10A               |                |
|   6|Date_crt            |   0|Date     |DD/MM/YYYYA        |                |
|   7|Time_crt            |   0|Time     |HH:MM:SSA          |                |
+----+--------------------+----+---------+-------------------+----------------+




+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
|  1|Key01               |Unique    |  1 Customer Code#      |  10|Ascending  |
|   |                    |          |  2 Nama                |  40|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  2|Key02               |Non-unique|  3 Induk Company       |  10|Ascending  |
|   |                    |          |  1 Customer Code#      |  10|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
|  3|Key03               |Non-unique|  2 Nama                |  40|Ascending  |
|   |                    |          |  1 Customer Code#      |  10|Ascending  |
|   |                    |          |  4 Cek List            |   1|Ascending  |
+---+--------------------+----------+------------------------+----+-----------+
 Table 338 : Trx Temporary          Length :    22

+-#--+---- Column Name ---+Type+Attribute+----- Picture -----+---- Range -----+
|   1|Trx No              |   0|Alpha    |U20A               |                |
|   2|Cek List            |   0|Logical  |5                  |                |
+----+--------------------+----+---------+-------------------+----------------+




SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page : 269     Table Repository                              Time : 11:05:43



+-#-+----Index Name -----+-- Type --+------- Column ---------+Size+- Order ---+
